DeviceID,PenId,WellPlateID,WellPlateIndex,WellRow,WellColumn,Barcode,ExportCount,Species,BarcodeSet
D82698,16220,WP30105,0,D,11,C1D0F1T0,1,mm,a4_121820
D82698,12150,WP30105,0,D,11,C1D1F1T1,1,mm,a4_121820
D82698,12163,WP30105,0,D,11,C0D0F1T0,1,mm,a4_121820
D82698,19801,WP30105,0,D,12,C1D1F0T0,1,mm,a4_121820
D82698,11889,WP30105,0,D,12,C1D0F0T1,1,mm,a4_121820
D82698,10446,WP30105,0,D,12,C1D0F1T0,1,mm,a4_121820
D82698,16756,WP30105,0,D,12,C0D0F1T0,1,mm,a4_121820
D82698,15228,WP30105,0,D,12,C1D1F1T1,1,mm,a4_121820
D82698,5796,WP30105,0,D,12,C0D1F1T1,1,mm,a4_121820
D82698,12561,WP30105,0,D,12,C0D1F0T1,1,mm,a4_121820
