DeviceID,PenId,WellPlateID,WellPlateIndex,WellRow,WellColumn,Barcode,ExportCount,Species,BarcodeSet
D82698,11532,WP30105,0,C,7,C1D0F0T1,1,mm,a4_121820
D82698,12079,WP30105,0,C,7,C0D0F1T1,1,mm,a4_121820
D82698,1284,WP30105,0,C,7,C0D1F1T0,1,mm,a4_121820
D82698,13462,WP30105,0,C,7,C1D1F1T1,1,mm,a4_121820
D82698,16283,WP30105,0,C,7,C0D1F1T1,1,mm,a4_121820
D82698,16753,WP30105,0,C,7,C0D0F0T1,1,mm,a4_121820
D82698,12000,WP30105,0,C,8,C0D1F0T0,1,mm,a4_121820
D82698,16492,WP30105,0,C,8,C1D1F1T1,1,mm,a4_121820
D82698,13194,WP30105,0,C,8,C0D1F0T1,1,mm,a4_121820
D82698,11622,WP30105,0,C,8,C0D1F1T1,1,mm,a4_121820
D82698,10634,WP30105,0,C,8,C0D0F0T1,2,mm,a4_121820
D82698,1556,WP30105,0,C,8,C1D0F0T0,1,mm,a4_121820
D82698,16311,WP30105,0,C,8,C0D0F1T0,1,mm,a4_121820
D82698,4502,WP30105,0,C,8,C0D1F1T0,1,mm,a4_121820
D82698,827,WP30105,0,C,8,C1D0F1T0,1,mm,a4_121820
D82698,4111,WP30105,0,C,8,C1D1F0T0,1,mm,a4_121820
D82698,11528,WP30105,0,C,8,C1D0F0T1,1,mm,a4_121820
D82698,16775,WP30105,0,C,8,C0D0F1T1,1,mm,a4_121820
D82698,17860,WP30105,0,C,9,C0D0F1T0,1,mm,a4_121820
D82698,10439,WP30105,0,C,9,C0D1F0T0,1,mm,a4_121820
D82698,487,WP30105,0,C,9,C1D1F0T0,1,mm,a4_121820
D82698,15226,WP30105,0,C,9,C0D0F1T1,1,mm,a4_121820
D82698,19773,WP30105,0,C,9,C1D1F1T1,1,mm,a4_121820
D82698,13061,WP30105,0,C,9,C1D0F0T1,0,mm,a4_121820
D82698,1356,WP30105,0,C,9,C0D1F1T0,1,mm,a4_121820
D82698,8519,WP30105,0,C,9,C1D0F1T0,1,mm,a4_121820
D82698,7562,WP30105,0,C,9,C0D0F0T1,1,mm,a4_121820
D82698,9408,WP30105,0,C,9,C1D0F0T0,1,mm,a4_121820
D82698,16208,WP30105,0,C,9,C0D1F0T1,1,mm,a4_121820
D82698,17782,WP30105,0,C,9,C0D1F1T1,1,mm,a4_121820
D82698,1185,WP30105,0,C,10,C0D0F0T1,1,mm,a4_121820
D82698,12563,WP30105,0,C,10,C0D1F1T0,0,mm,a4_121820
D82698,721,WP30105,0,C,10,C1D0F1T0,1,mm,a4_121820
D82698,7573,WP30105,0,C,10,C0D0F1T1,1,mm,a4_121820
D82698,8683,WP30105,0,C,10,C1D1F0T0,1,mm,a4_121820
D82698,17768,WP30105,0,C,10,C0D1F0T1,1,mm,a4_121820
D82698,12512,WP30105,0,C,10,C1D0F0T0,1,mm,a4_121820
D82698,7338,WP30105,0,C,10,C0D1F1T1,1,mm,a4_121820
D82698,11816,WP30105,0,C,10,C1D1F1T1,1,mm,a4_121820
D82698,10097,WP30105,0,C,10,C0D0F1T0,1,mm,a4_121820
D82698,13570,WP30105,0,C,10,C0D1F0T0,1,mm,a4_121820
D82698,5385,WP30105,0,C,10,C1D0F0T1,1,mm,a4_121820
D82698,10418,WP30105,0,C,11,C0D1F0T1,1,mm,a4_121820
D82698,18608,WP30105,0,C,11,C1D0F0T0,1,mm,a4_121820
D82698,15234,WP30105,0,C,11,C0D1F0T0,1,mm,a4_121820
D82698,18363,WP30105,0,C,11,C0D0F1T1,1,mm,a4_121820
D82698,10957,WP30105,0,C,11,C0D1F1T0,1,mm,a4_121820
D82698,1052,WP30105,0,C,11,C1D0F0T1,1,mm,a4_121820
D82698,2532,WP30105,0,C,11,C1D1F0T0,1,mm,a4_121820
D82698,1360,WP30105,0,C,11,C0D0F0T1,1,mm,a4_121820
D82698,14729,WP30105,0,C,11,C0D0F1T0,1,mm,a4_121820
D82698,2320,WP30105,0,C,11,C1D0F1T0,1,mm,a4_121820
D82698,18148,WP30105,0,C,11,C0D1F1T1,1,mm,a4_121820
D82698,11836,WP30105,0,C,11,C1D1F1T1,1,mm,a4_121820
D82698,7633,WP30105,0,C,12,C1D0F0T0,2,mm,a4_121820
D82698,13435,WP30105,0,C,12,C1D0F1T0,1,mm,a4_121820
D82698,9421,WP30105,0,C,12,C0D1F1T0,1,mm,a4_121820
D82698,19386,WP30105,0,C,12,C0D0F1T0,1,mm,a4_121820
D82698,8802,WP30105,0,C,12,C1D0F0T1,1,mm,a4_121820
D82698,17915,WP30105,0,C,12,C1D1F1T1,1,mm,a4_121820
D82698,16595,WP30105,0,C,12,C0D1F1T1,1,mm,a4_121820
D82698,6278,WP30105,0,C,12,C0D1F0T0,1,mm,a4_121820
D82698,13486,WP30105,0,C,12,C0D1F0T1,0,mm,a4_121820
D82698,8563,WP30105,0,C,12,C1D1F0T0,1,mm,a4_121820
D82698,1316,WP30105,0,C,12,C0D0F0T1,1,mm,a4_121820
D82698,4746,WP30105,0,C,12,C0D0F1T1,1,mm,a4_121820
D82698,19622,WP30105,0,D,1,C1D0F1T0,1,mm,a4_121820
D82698,2757,WP30105,0,D,1,C0D1F0T0,1,mm,a4_121820
D82698,680,WP30105,0,D,1,C1D1F0T0,1,mm,a4_121820
D82698,15083,WP30105,0,D,1,C0D1F1T1,1,mm,a4_121820
D82698,16374,WP30105,0,D,1,C1D1F1T1,1,mm,a4_121820
D82698,15371,WP30105,0,D,1,C1D0F0T0,1,mm,a4_121820
D82698,11978,WP30105,0,D,1,C0D1F0T1,1,mm,a4_121820
D82698,2541,WP30105,0,D,1,C1D0F0T1,1,mm,a4_121820
D82698,7864,WP30105,0,D,1,C0D0F0T1,1,mm,a4_121820
D82698,7835,WP30105,0,D,1,C0D1F1T0,1,mm,a4_121820
D82698,11679,WP30105,0,D,1,C0D0F1T0,1,mm,a4_121820
D82698,5779,WP30105,0,D,1,C0D0F1T1,1,mm,a4_121820
D82698,14857,WP30105,0,D,2,C1D1F1T1,1,mm,a4_121820
D82698,2094,WP30105,0,D,2,C1D0F0T1,1,mm,a4_121820
D82698,9410,WP30105,0,D,2,C0D0F0T1,1,mm,a4_121820
D82698,10459,WP30105,0,D,2,C0D1F1T1,1,mm,a4_121820
D82698,16613,WP30105,0,D,2,C0D1F0T1,1,mm,a4_121820
D82698,5841,WP30105,0,D,2,C0D1F0T0,1,mm,a4_121820
D82698,7760,WP30105,0,D,2,C0D1F1T0,0,mm,a4_121820
D82698,11922,WP30105,0,D,2,C1D0F1T0,1,mm,a4_121820
D82698,5854,WP30105,0,D,2,C0D0F1T1,1,mm,a4_121820
D82698,13168,WP30105,0,D,2,C0D0F1T0,1,mm,a4_121820
D82698,3951,WP30105,0,D,2,C1D1F0T0,1,mm,a4_121820
D82698,822,WP30105,0,D,3,C1D1F0T0,1,mm,a4_121820
D82698,12363,WP30105,0,D,3,C0D1F1T0,1,mm,a4_121820
D82698,15126,WP30105,0,D,3,C0D1F1T1,1,mm,a4_121820
D82698,3139,WP30105,0,D,3,C0D0F1T1,1,mm,a4_121820
D82698,16642,WP30105,0,D,3,C0D1F0T1,1,mm,a4_121820
D82698,17063,WP30105,0,D,3,C0D0F0T1,1,mm,a4_121820
D82698,19872,WP30105,0,D,3,C1D1F1T1,1,mm,a4_121820
D82698,5583,WP30105,0,D,3,C1D0F0T1,1,mm,a4_121820
D82698,1251,WP30105,0,D,3,C0D1F0T0,1,mm,a4_121820
D82698,17761,WP30105,0,D,3,C0D0F1T0,1,mm,a4_121820
D82698,11859,WP30105,0,D,3,C1D0F1T0,1,mm,a4_121820
D82698,8527,WP30105,0,D,4,C1D1F0T0,2,mm,a4_121820
D82698,18026,WP30105,0,D,4,C1D0F1T0,1,mm,a4_121820
D82698,6063,WP30105,0,D,4,C0D1F0T0,1,mm,a4_121820
D82698,12031,WP30105,0,D,4,C0D1F1T1,1,mm,a4_121820
D82698,16222,WP30105,0,D,4,C0D0F1T0,1,mm,a4_121820
D82698,6159,WP30105,0,D,4,C0D0F0T1,2,mm,a4_121820
D82698,9018,WP30105,0,D,4,C0D1F0T1,1,mm,a4_121820
D82698,5906,WP30105,0,D,4,C0D0F1T1,1,mm,a4_121820
D82698,4042,WP30105,0,D,4,C1D0F0T1,1,mm,a4_121820
D82698,18560,WP30105,0,D,4,C0D1F1T0,1,mm,a4_121820
D82698,15051,WP30105,0,D,4,C1D1F1T1,1,mm,a4_121820
D82698,19965,WP30105,0,D,5,C0D0F1T0,1,mm,a4_121820
D82698,558,WP30105,0,D,5,C1D0F0T1,0,mm,a4_121820
D82698,18247,WP30105,0,D,5,C0D1F1T1,1,mm,a4_121820
D82698,12324,WP30105,0,D,5,C0D0F0T1,1,mm,a4_121820
D82698,11809,WP30105,0,D,5,C1D0F1T0,1,mm,a4_121820
D82698,18171,WP30105,0,D,5,C1D1F1T1,1,mm,a4_121820
D82698,9418,WP30105,0,D,5,C0D1F0T0,1,mm,a4_121820
D82698,10400,WP30105,0,D,5,C1D1F0T0,1,mm,a4_121820
D82698,5880,WP30105,0,D,5,C0D0F1T1,1,mm,a4_121820
D82698,4728,WP30105,0,D,5,C0D1F0T1,1,mm,a4_121820
D82698,12403,WP30105,0,D,6,C0D1F0T0,1,mm,a4_121820
D82698,7165,WP30105,0,D,6,C1D0F0T1,2,mm,a4_121820
D82698,13158,WP30105,0,D,6,C0D0F1T0,1,mm,a4_121820
D82698,5844,WP30105,0,D,6,C0D1F0T1,1,mm,a4_121820
D82698,12076,WP30105,0,D,6,C0D1F1T1,1,mm,a4_121820
D82698,9426,WP30105,0,D,6,C0D0F1T1,0,mm,a4_121820
D82698,11812,WP30105,0,D,6,C1D0F1T0,1,mm,a4_121820
D82698,18035,WP30105,0,D,6,C1D1F0T0,1,mm,a4_121820
D82698,10781,WP30105,0,D,6,C0D0F0T1,1,mm,a4_121820
D82698,8979,WP30105,0,D,6,C1D1F1T1,1,mm,a4_121820
D82698,16988,WP30105,0,D,7,C0D0F0T1,1,mm,a4_121820
D82698,19764,WP30105,0,D,7,C1D0F1T0,1,mm,a4_121820
D82698,4008,WP30105,0,D,7,C1D0F0T1,1,mm,a4_121820
D82698,9028,WP30105,0,D,7,C0D1F1T1,1,mm,a4_121820
D82698,9196,WP30105,0,D,7,C0D0F1T1,1,mm,a4_121820
D82698,14864,WP30105,0,D,7,C1D1F0T0,1,mm,a4_121820
D82698,4649,WP30105,0,D,7,C0D1F0T1,1,mm,a4_121820
D82698,18596,WP30105,0,D,7,C0D1F0T0,1,mm,a4_121820
D82698,18235,WP30105,0,D,7,C1D1F1T1,1,mm,a4_121820
D82698,11625,WP30105,0,D,7,C0D0F1T0,1,mm,a4_121820
D82698,12053,WP30105,0,D,8,C1D1F1T1,1,mm,a4_121820
D82698,12021,WP30105,0,D,8,C0D0F1T0,0,mm,a4_121820
D82698,18416,WP30105,0,D,8,C0D0F1T1,1,mm,a4_121820
D82698,9141,WP30105,0,D,8,C0D0F0T1,1,mm,a4_121820
D82698,16860,WP30105,0,D,8,C0D1F0T0,1,mm,a4_121820
D82698,19512,WP30105,0,D,8,C1D1F0T0,1,mm,a4_121820
D82698,2217,WP30105,0,D,8,C1D0F0T1,0,mm,a4_121820
D82698,7445,WP30105,0,D,8,C0D1F0T1,1,mm,a4_121820
D82698,7458,WP30105,0,D,8,C0D1F1T1,2,mm,a4_121820
D82698,17931,WP30105,0,D,8,C1D0F1T0,1,mm,a4_121820
D82698,16877,WP30105,0,D,9,C0D0F1T1,0,mm,a4_121820
D82698,10466,WP30105,0,D,9,C0D0F1T0,0,mm,a4_121820
D82698,8559,WP30105,0,D,9,C1D0F1T0,1,mm,a4_121820
D82698,2875,WP30105,0,D,9,C0D1F0T1,1,mm,a4_121820
D82698,18343,WP30105,0,D,9,C0D1F1T1,1,mm,a4_121820
D82698,609,WP30105,0,D,9,C1D0F0T1,2,mm,a4_121820
D82698,7417,WP30105,0,D,9,C1D1F1T1,1,mm,a4_121820
D82698,16885,WP30105,0,D,9,C0D1F0T0,1,mm,a4_121820
D82698,11737,WP30105,0,D,9,C1D1F0T0,1,mm,a4_121820
D82698,15252,WP30105,0,D,10,C0D0F1T0,1,mm,a4_121820
D82698,8597,WP30105,0,D,10,C1D0F0T1,1,mm,a4_121820
D82698,19955,WP30105,0,D,10,C1D0F1T0,1,mm,a4_121820
D82698,16702,WP30105,0,D,10,C1D1F1T1,1,mm,a4_121820
D82698,16841,WP30105,0,D,10,C0D1F1T1,1,mm,a4_121820
D82698,16370,WP30105,0,D,10,C1D1F0T0,1,mm,a4_121820
D82698,1299,WP30105,0,D,10,C0D1F0T1,0,mm,a4_121820
D82698,11005,WP30105,0,D,11,C0D1F0T1,1,mm,a4_121820
D82698,5805,WP30105,0,D,11,C0D1F1T1,0,mm,a4_121820
D82698,16380,WP30105,0,D,11,C1D1F0T0,1,mm,a4_121820
D82698,8546,WP30105,0,D,11,C1D0F0T1,1,mm,a4_121820
D82698,16220,WP30105,0,D,11,C1D0F1T0,1,mm,a4_121820
D82698,12150,WP30105,0,D,11,C1D1F1T1,1,mm,a4_121820
D82698,12163,WP30105,0,D,11,C0D0F1T0,1,mm,a4_121820
D82698,19801,WP30105,0,D,12,C1D1F0T0,1,mm,a4_121820
D82698,11889,WP30105,0,D,12,C1D0F0T1,1,mm,a4_121820
D82698,10446,WP30105,0,D,12,C1D0F1T0,1,mm,a4_121820
D82698,16756,WP30105,0,D,12,C0D0F1T0,1,mm,a4_121820
D82698,15228,WP30105,0,D,12,C1D1F1T1,1,mm,a4_121820
D82698,5796,WP30105,0,D,12,C0D1F1T1,1,mm,a4_121820
D82698,12561,WP30105,0,D,12,C0D1F0T1,1,mm,a4_121820

